work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Data Engineer,Data Engineering,USD,204000,204000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,161500,161500,United States,Mid-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200,United States,Senior,Full-time,In-person,United States,M
2023,Decision Scientist,Data Science and Research,USD,185900,185900,United States,Senior,Full-time,In-person,United States,M
2023,Decision Scientist,Data Science and Research,USD,129300,129300,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,200000,200000,United States,Mid-level,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,100000,100000,United States,Mid-level,Full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,260000,260000,United States,Senior,Full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000,136000,United States,Senior,Full-time,In-person,United States,L
2023,Data Scientist,Data Science and Research,USD,175000,175000,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,148750,148750,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,226600,226600,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,140100,140100,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,135000,135000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,95000,95000,United States,Senior,Full-time,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,USD,287700,287700,United States,Senior,Full-time,In-person,United States,L
2023,ML Engineer,Machine Learning and AI,USD,148000,148000,United States,Senior,Full-time,In-person,United States,L
2023,Data Scientist,Data Science and Research,USD,227240,227240,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,197600,197600,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,161000,161000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,140000,140000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,221000,221000,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,185000,185000,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,210000,210000,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,178500,178500,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,180000,180000,United States,Mid-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,150000,150000,United States,Mid-level,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,146100,146100,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023,Analytics Engineer,Leadership and Management,USD,112400,112400,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,USD,160000,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,140000,140000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,GBP,70000,86128,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Architect,Data Architecture and Modeling,GBP,65000,79976,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,331640,331640,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,267720,267720,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,285000,285000,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,205000,205000,United States,Senior,Full-time,In-person,United States,M
2023,Computer Vision Engineer,Machine Learning and AI,USD,90000,90000,India,Entry-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,120350,120350,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,74400,74400,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,146000,146000,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,94000,94000,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,237400,237400,United States,Mid-level,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,158200,158200,United States,Mid-level,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,225000,225000,United States,Senior,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,156400,156400,United States,Senior,Full-time,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,USD,192000,192000,United States,Senior,Full-time,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,USD,164000,164000,United States,Senior,Full-time,Remote,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,150000,150000,United States,Senior,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,141000,141000,United States,Senior,Full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,260000,260000,United States,Senior,Full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000,136000,United States,Senior,Full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,309400,309400,United States,Senior,Full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,159100,159100,United States,Senior,Full-time,In-person,United States,L
2023,Analytics Engineer,Leadership and Management,USD,267000,267000,United States,Senior,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,205000,205000,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,147100,147100,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,90700,90700,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,115000,115000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,72000,72000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,169000,169000,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,110600,110600,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,GBP,55000,67672,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,GBP,55000,67672,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Business Intelligence Engineer,BI and Visualization,USD,185000,185000,United States,Senior,Full-time,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,USD,79600,79600,United States,Senior,Full-time,In-person,United States,L
2023,Data Engineer,Data Engineering,USD,165000,165000,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,141000,141000,United States,Senior,Full-time,In-person,United States,M
2023,Cloud Data Engineer,Data Engineering,GBP,144000,177177,United Kingdom,Entry-level,Full-time,Remote,United Kingdom,L
2023,Data Scientist,Data Science and Research,USD,240000,240000,United States,Senior,Full-time,In-person,United States,S
2023,Data Scientist,Data Science and Research,USD,142000,142000,United States,Senior,Full-time,In-person,United States,S
2023,Machine Learning Engineer,Machine Learning and AI,USD,180000,180000,United States,Mid-level,Contract,Remote,United States,S
2023,Machine Learning Engineer,Machine Learning and AI,USD,105000,105000,United States,Mid-level,Contract,Remote,United States,S
2023,Data Analyst,Data Analysis,USD,80000,80000,United States,Entry-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,60000,60000,United States,Entry-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,268000,268000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,180000,180000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,144628,144628,United States,Mid-level,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,115702,115702,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,144000,144000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,132000,132000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,106400,106400,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,USD,81800,81800,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,USD,134200,134200,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,USD,103200,103200,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,USD,110000,110000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,93500,93500,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,208200,208200,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,151200,151200,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,240000,240000,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,180000,180000,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,270000,270000,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,220000,220000,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,194500,194500,United States,Executive,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,115500,115500,United States,Executive,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,225000,225000,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,156400,156400,United States,Senior,Full-time,In-person,United States,M
