Job Title,Employment Type,Experience Level,Expertise Level,Salary,Salary Currency,Company Location,Salary in USD,Employee Residence,Company Size,Year
Data Infrastructure Engineer,Full-Time,Mid,Intermediate,183310,United States Dollar,United States,183310,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,66000,United States Dollar,United States,66000,United States,Medium,2023
Machine Learning Engineer,Full-Time,Mid,Intermediate,148500,United States Dollar,United States,148500,United States,Medium,2023
Machine Learning Engineer,Full-Time,Mid,Intermediate,126277,United States Dollar,United States,126277,United States,Medium,2023
Data Architect,Full-Time,Senior,Expert,228000,United States Dollar,United States,228000,United States,Medium,2023
Data Architect,Full-Time,Senior,Expert,120000,United States Dollar,United States,120000,United States,Medium,2023
Machine Learning Software Engineer,Full-Time,Senior,Expert,180000,United States Dollar,United States,180000,United States,Medium,2023
Machine Learning Software Engineer,Full-Time,Senior,Expert,90000,United States Dollar,United States,90000,United States,Medium,2023
Machine Learning Software Engineer,Full-Time,Senior,Expert,272000,United States Dollar,United States,272000,United States,Medium,2023
Machine Learning Software Engineer,Full-Time,Senior,Expert,170000,United States Dollar,United States,170000,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,259000,United States Dollar,United States,259000,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,90000,British Pound Sterling,Croatia,110736,Croatia,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,60000,British Pound Sterling,Croatia,73824,Croatia,Medium,2023
Data Analyst,Part-Time,Entry,Junior,78000,Polish Zloty,India,18160,Poland,Large,2023
Data Scientist,Full-Time,Entry,Junior,101400,Brazilian Real,Brazil,19910,Brazil,Large,2023
Data Science Lead,Full-Time,Senior,Expert,247500,United States Dollar,United States,247500,United States,Medium,2023
Data Science Lead,Full-Time,Senior,Expert,172200,United States Dollar,United States,172200,United States,Medium,2023
Machine Learning Infrastructure Engineer,Full-Time,Senior,Expert,100000,Euro,France,107968,France,Medium,2023
Machine Learning Infrastructure Engineer,Full-Time,Senior,Expert,70000,Euro,France,75577,France,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,288000,United States Dollar,United States,288000,United States,Medium,2023
Data Science Lead,Full-Time,Mid,Intermediate,60000,British Pound Sterling,United Kingdom,73824,United Kingdom,Medium,2023
Data Science Lead,Full-Time,Mid,Intermediate,50000,British Pound Sterling,United Kingdom,61520,United Kingdom,Medium,2023
Data Scientist,Full-Time,Senior,Expert,215050,United States Dollar,United States,215050,United States,Medium,2023
Data Architect,Full-Time,Senior,Expert,198000,United States Dollar,United States,198000,United States,Medium,2023
Data Architect,Full-Time,Senior,Expert,114000,United States Dollar,United States,114000,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,209300,United States Dollar,United States,209300,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,182200,United States Dollar,United States,182200,United States,Medium,2023
Data Scientist,Full-Time,Entry,Junior,85000,United States Dollar,United States,85000,United States,Medium,2022
Machine Learning Engineer,Full-Time,Mid,Intermediate,40000,British Pound Sterling,United Kingdom,49216,United Kingdom,Medium,2023
Research Engineer,Full-Time,Entry,Junior,120000,United States Dollar,United Kingdom,120000,United Kingdom,Medium,2023
Research Engineer,Full-Time,Entry,Junior,60000,United States Dollar,United Kingdom,60000,United Kingdom,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,147100,United States Dollar,United States,147100,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,90700,United States Dollar,United States,90700,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,227000,United States Dollar,United States,227000,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,108000,United States Dollar,United States,108000,United States,Medium,2023
Data Architect,Full-Time,Senior,Expert,160000,United States Dollar,United States,160000,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,52000,Euro,Spain,56143,Spain,Medium,2023
Data Analyst,Full-Time,Senior,Expert,48000,Euro,Spain,51824,Spain,Medium,2023
Data Analyst,Full-Time,Entry,Junior,60000,United States Dollar,United States,60000,United States,Large,2023
Data Analyst,Full-Time,Entry,Junior,50000,United States Dollar,United States,50000,Kuwait,Large,2023
Data Engineer,Full-Time,Senior,Expert,226700,United States Dollar,United States,226700,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,133300,United States Dollar,United States,133300,United States,Medium,2023
Big Data Architect,Full-Time,Senior,Expert,124999,British Pound Sterling,United Kingdom,153799,United Kingdom,Large,2023
Data Analyst,Full-Time,Senior,Expert,52500,United States Dollar,United States,52500,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,162500,United States Dollar,United States,162500,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,165000,United States Dollar,United States,165000,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,124000,United States Dollar,United States,124000,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,63000,United States Dollar,United States,63000,United States,Medium,2023
Research Scientist,Full-Time,Senior,Expert,253750,United States Dollar,Spain,253750,Spain,Medium,2023
Research Scientist,Full-Time,Senior,Expert,169200,United States Dollar,Spain,169200,Spain,Medium,2023
Data Engineer,Full-Time,Senior,Expert,213580,United States Dollar,United States,213580,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,163625,United States Dollar,United States,163625,United States,Medium,2023
Machine Learning Software Engineer,Full-Time,Senior,Expert,375000,United States Dollar,United States,375000,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,95000,Euro,Ireland,102569,Ireland,Medium,2023
Product Data Analyst,Full-Time,Mid,Intermediate,1350000,Indian Rupee,India,16417,India,Large,2023
Data Engineer,Full-Time,Executive,Director,210000,United States Dollar,United States,210000,United States,Medium,2023
Data Science Manager,Full-Time,Senior,Expert,231250,United States Dollar,United States,231250,United States,Medium,2023
Data Science Manager,Full-Time,Senior,Expert,138750,United States Dollar,United States,138750,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,284310,United States Dollar,United States,284310,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,153090,United States Dollar,United States,153090,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,125000,United States Dollar,United States,125000,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,90000,British Pound Sterling,United Kingdom,110736,United Kingdom,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,70000,British Pound Sterling,United Kingdom,86128,United Kingdom,Medium,2023
Data Science Lead,Full-Time,Senior,Expert,225900,United States Dollar,United States,225900,United States,Medium,2023
Data Science Lead,Full-Time,Senior,Expert,156400,United States Dollar,United States,156400,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,385000,United States Dollar,United States,385000,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,241871,United States Dollar,United States,241871,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,133832,United States Dollar,United States,133832,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,192500,United States Dollar,United States,192500,United States,Medium,2023
Machine Learning Engineer,Full-Time,Mid,Intermediate,36000,United States Dollar,Mexico,36000,Mexico,Small,2023
Machine Learning Engineer,Full-Time,Mid,Intermediate,100000,British Pound Sterling,United Kingdom,123040,United Kingdom,Medium,2023
Machine Learning Engineer,Full-Time,Mid,Intermediate,80000,British Pound Sterling,United Kingdom,98432,United Kingdom,Medium,2023
Data Scientist,Full-Time,Senior,Expert,216100,United States Dollar,United States,216100,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,140800,United States Dollar,United States,140800,United States,Medium,2023
Machine Learning Engineer,Full-Time,Mid,Intermediate,120000,British Pound Sterling,United Kingdom,147648,United Kingdom,Medium,2023
Computer Vision Software Engineer,Full-Time,Senior,Expert,50000,Euro,Canada,53984,Netherlands,Large,2023
Data Scientist,Full-Time,Entry,Junior,110000,United States Dollar,United States,110000,United States,Small,2023
Data Engineer,Full-Time,Mid,Intermediate,55000,British Pound Sterling,United Kingdom,67672,United Kingdom,Medium,2023
Data Engineer,Full-Time,Mid,Intermediate,52000,British Pound Sterling,United Kingdom,63980,United Kingdom,Medium,2023
Data Engineer,Full-Time,Executive,Director,284000,United States Dollar,United States,284000,United States,Medium,2023
Data Engineer,Full-Time,Executive,Director,236000,United States Dollar,United States,236000,United States,Medium,2023
Research Scientist,Full-Time,Senior,Expert,248100,United States Dollar,Canada,248100,Canada,Medium,2023
Research Scientist,Full-Time,Senior,Expert,145900,United States Dollar,Canada,145900,Canada,Medium,2023
Research Engineer,Full-Time,Senior,Expert,155850,United States Dollar,United States,155850,United States,Medium,2023
Research Engineer,Full-Time,Senior,Expert,102544,United States Dollar,United States,102544,United States,Medium,2023
Data Scientist,Full-Time,Mid,Intermediate,151410,United States Dollar,United States,151410,United States,Medium,2023
Data Scientist,Full-Time,Mid,Intermediate,115360,United States Dollar,United States,115360,United States,Medium,2023
Data Engineer,Full-Time,Mid,Intermediate,55000,Euro,Spain,59382,Spain,Medium,2023
Director of Data Science,Full-Time,Senior,Expert,170000,Canadian Dollar,Canada,125948,Canada,Medium,2023
Azure Data Engineer,Full-Time,Senior,Expert,100000,United States Dollar,Netherlands,100000,Netherlands,Large,2023
Data Scientist,Full-Time,Senior,Expert,185000,United States Dollar,United Kingdom,185000,United Kingdom,Medium,2023
Data Scientist,Full-Time,Senior,Expert,120250,United States Dollar,United Kingdom,120250,United Kingdom,Medium,2023
Data Engineer,Full-Time,Entry,Junior,25000,Euro,Germany,26992,Germany,Large,2023
Data Scientist,Full-Time,Entry,Junior,180000,United States Dollar,United States,180000,United States,Medium,2022
Research Scientist,Full-Time,Mid,Intermediate,85000,United States Dollar,United States,85000,United States,Medium,2023
Research Scientist,Full-Time,Mid,Intermediate,70000,United States Dollar,United States,70000,United States,Medium,2023
BI Developer,Full-Time,Senior,Expert,100000,United States Dollar,United States,100000,United States,Medium,2023
Data Analytics Manager,Full-Time,Executive,Director,155000,United States Dollar,United States,155000,United States,Medium,2023
Data Analytics Manager,Full-Time,Executive,Director,140000,United States Dollar,United States,140000,United States,Medium,2023
ML Engineer,Full-Time,Senior,Expert,220000,United States Dollar,United States,220000,United States,Medium,2023
ML Engineer,Full-Time,Senior,Expert,150000,United States Dollar,United States,150000,United States,Medium,2023
Data Analytics Manager,Full-Time,Senior,Expert,204500,United States Dollar,United States,204500,United States,Medium,2023
Data Analytics Manager,Full-Time,Senior,Expert,138900,United States Dollar,United States,138900,United States,Medium,2023
Research Scientist,Full-Time,Mid,Intermediate,23000,United States Dollar,India,23000,India,Large,2022
Machine Learning Engineer,Full-Time,Mid,Intermediate,110000,United States Dollar,United States,110000,United States,Large,2023
Data Engineer,Full-Time,Senior,Expert,182750,United States Dollar,United States,182750,United States,Medium,2023
Head of Data Science,Full-Time,Executive,Director,314100,United States Dollar,United States,314100,United States,Medium,2023
Head of Data Science,Full-Time,Executive,Director,195800,United States Dollar,United States,195800,United States,Medium,2023
Applied Scientist,Full-Time,Senior,Expert,180000,United States Dollar,United States,180000,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,144000,United States Dollar,United States,144000,United States,Medium,2023
